OTTime,OTCity,OTName,OTIndex,OTReviewCount,OTPrice,OTCuisine,OTLongitude,OTLatitude,OTAddress,OTPhoneNumber,OTMeanRating,OT1,OT2,OT3,OT4,OT5,OTLink,TATime,TACity,TAName,TAReviewCount,TAPrice,TACuisine,TALongitude,TALatitude,TAAddress,TAPhoneNumber,TARanking,TAMeanRating,TA1,TA2,TA3,TA4,TA5,TALink
Wed 02 Mar 2016 16:30:39,Chicago,Rosebud Prime,756,1380,3,Steakhouse,-87.629393,41.881969,"1 South Dearborn StChicago, IL  60603",3123841900,4.0293,39,113,204,456,588,/rosebud-prime,Wed 02 Mar 2016 15:52:21,Chicago,Rosebud Prime,158,4,American,-87.62874,41.881786,"1 South Dearborn St, Chicago, IL 60603  (Madison Street) ",13123841900,289,4.0,6,9,28,51,64,/Restaurant_Review-g35805-d1117248-Reviews-Rosebud_Prime-Chicago_Illinois.html
Wed 02 Mar 2016 16:31:09,Chicago,RM Champagne Salon,738,320,2,ContemporaryAmerican,-87.64858,41.883883,"116 N Green St.Chicago, IL  60607",3122431199,4.1344,6,21,40,110,143,/rm-champagne-salon,Thu 03 Mar 2016 11:40:37,Chicago,RM Champagne Salon,44,3,American,-87.64893,41.88382,"116 N Green Street, Chicago, IL 60607   (Randolph) ",3122431199,579,4.3636,0,1,5,15,23,/Restaurant_Review-g35805-d3457497-Reviews-RM_Champagne_Salon-Chicago_Illinois.html
Wed 02 Mar 2016 16:31:18,Chicago,Merlo on Maple,545,898,4,Italian,-87.628918,41.901956,"16 W Maple StChicago, IL  60610",3123358200,4.1576,24,81,110,216,489,/merlo-on-maple,Thu 03 Mar 2016 06:29:47,Chicago,Merlo on Maple,170,4,Italian,-87.62907,41.902008,"16 W Maple St, Chicago, IL 60610-2808  (Dearborn) ",13123358200,266,4.2882,7,9,15,36,103,/Restaurant_Review-g35805-d429459-Reviews-Merlo_on_Maple-Chicago_Illinois.html
Wed 02 Mar 2016 16:31:36,Chicago,Kinmont,447,358,2,Seafood,-87.639406,41.895344,"419 W Superior StChicago, IL  60654",3129150011,4.0083,11,40,51,91,167,/kinmont,Wed 02 Mar 2016 16:22:47,Chicago,Kinmont,39,NotFound,Seafood,-87.6394,41.89529,"419 West Superior, Chicago, IL 60654 ",3129150011,1081,3.9744,2,3,5,13,16,/Restaurant_Review-g35805-d6555631-Reviews-Kinmont-Chicago_Illinois.html
Wed 02 Mar 2016 16:31:49,Chicago,Mariposa at Neiman Marcus - Michigan Avenue,523,86,2,ContemporaryAmerican,-87.623133,41.896255,"737 N Michigan AveChicago, IL  60611",3126944050,4.3372,1,3,8,28,46,/mariposa-at-neiman-marcus-michigan-avenue,Wed 02 Mar 2016 03:26:23,Chicago,Mariposa,5,NotFound,NotFound,-87.62358,41.89607,"737 N Michigan Ave, Level Four, Chicago, IL 60611 ",3126944050,2225,4.4,0,0,0,3,2,/Restaurant_Review-g35805-d7986289-Reviews-Mariposa-Chicago_Illinois.html
Wed 02 Mar 2016 16:32:32,Chicago,Havana,375,853,2,Cuban,-87.631766,41.889766,"412 N ClarkChicago, IL  60654",3126441900,3.9545,29,70,127,340,314,/havana,Wed 02 Mar 2016 07:50:12,Chicago,Havana Grill,156,3,Cuban,-87.63141,41.889675,"412 N Clark, Chicago, IL 60654  (Between Hubbard & Kinzie on Wells) ",13126441900,379,4.19871794872,4,4,13,71,64,/Restaurant_Review-g35805-d1536165-Reviews-Havana_Grill-Chicago_Illinois.html
Wed 02 Mar 2016 16:32:50,Chicago,Three Dots and a Dash,876,232,2,Polynesian,-87.630945,41.890351,"435 N Clark StreetChicago, IL  60654",3126104220,4.3917,0,10,28,60,142,/three-dots-and-a-dash,Thu 03 Mar 2016 09:46:40,Chicago,Three Dots and a Dash,218,NotFound,Polynesian,-87.630806,41.89017,"435 N Clark, Back Alley, Chicago, IL 60654 ",13126104220,100,4.3853,3,3,24,65,123,/Restaurant_Review-g35805-d4809099-Reviews-Three_Dots_and_a_Dash-Chicago_Illinois.html
Wed 02 Mar 2016 16:33:08,Chicago,ROKA AKOR - Chicago,747,1180,4,Japanese,-87.631373,41.890554,"456 N Clark StChicago, IL  60654",3124777652,4.2207,21,81,135,321,620,/roka-akor-chicago,Wed 02 Mar 2016 16:25:04,Chicago,Roka Akor,270,4,Japanese,-87.63134,41.890694,"456 North Clark Street, Chicago, IL 60654  (Illinois Ave) ",3124777652,116,4.3963,3,10,22,77,158,/Restaurant_Review-g35805-d2302487-Reviews-Roka_Akor-Chicago_Illinois.html
Wed 02 Mar 2016 16:34:07,Chicago,Erie Cafe,269,413,3,Steak,-87.642736,41.893968,"536 W ErieChicago, IL  60654",3122662300,4.0557,21,32,55,100,205,/erie-cafe,Wed 02 Mar 2016 09:18:38,Chicago,Erie Cafe,86,3,Italian,-87.64274,41.894077,"536 W Erie St, Chicago, IL 60654-5726  (N. Larrabee St.) ",3122662300,697,4.06976744186,4,4,12,28,38,/Restaurant_Review-g35805-d429499-Reviews-Erie_Cafe-Chicago_Illinois.html
Wed 02 Mar 2016 16:35:18,Chicago,Santorini Greek Restaurant,778,140,3,Greek,-87.647431,41.879391,"800 W Adams StChicago, IL  60607",3128298820,3.9714,6,10,23,44,57,/santorini-greek-restaurant,Thu 03 Mar 2016 01:53:58,Chicago,Santorini Restaurant,46,NotFound,Mediterranean,-87.64763,41.87935,"800 W. Adams St, Chicago, IL 60607 ",3128298820,586,4.1957,0,4,3,19,20,/Restaurant_Review-g35805-d3460065-Reviews-Santorini_Restaurant-Chicago_Illinois.html
Wed 02 Mar 2016 16:35:20,Chicago,Harvest,373,83,2,ContemporaryAmerican,-87.624357,41.891887,"540 North Michigan Ave.Chicago, IL  60611",3128366334,3.5167,4,24,26,38,28,/harvest,Wed 02 Mar 2016 05:02:34,Chicago,Harvest,48,3,American,-87.62416,41.892,"540 N Michigan Avenue, Chicago Marriott Downtown Magnificent Mile, Chicago, IL 60611  (Grand and Rush) ",3128366334,875,3.97916666667,3,1,9,16,19,/Restaurant_Review-g35805-d1968333-Reviews-Harvest-Chicago_Illinois.html
Wed 02 Mar 2016 16:35:28,Chicago,Owen & Engine,629,53,2,GastroPub,-87.688238,41.930479,"2700 N Western AveChicago, IL  60647",7732352930,4.5849,0,1,5,9,38,/owen-and-engine,Wed 02 Mar 2016 08:41:10,Chicago,owen and engine,57,NotFound,British,-87.68807,41.93047,"western ave, Chicago, IL ",7732352930,360,4.43859649123,0,1,5,19,32,/Restaurant_Review-g35805-d1950066-Reviews-Owen_and_engine-Chicago_Illinois.html
Wed 02 Mar 2016 16:35:29,Chicago,10pin Bowling Lounge,1,10,4,ContemporaryAmerican,-87.628091,41.888634,"330 N State StreetChicago, IL  60610",3126440300,3.1,1,1,6,0,2,/10pin-bowling-lounge,Wed 02 Mar 2016 07:39:53,Chicago,10pin bowling lounge,28,3,American,-87.628,41.88828,"330 N State Street, Chicago, IL 60654 ",13126440300,3843,3.60714285714,2,2,7,11,6,/Restaurant_Review-g35805-d1308814-Reviews-10pin_bowling_lounge-Chicago_Illinois.html
Wed 02 Mar 2016 16:35:38,Chicago,Via Lima Restaurant,917,42,2,Peruvian,-87.679563,41.954775,"4024 North Lincoln Ave.Chicago, IL  60618",7733484900,4.225,0,4,4,42,30,/via-lima-restaurant,Thu 03 Mar 2016 12:23:40,Chicago,Via Lima Restaurant,11,NotFound,Peruvian,-87.67947,41.95482,"4024 N. Lincoln Avenue, Chicago, IL 60618 ",7733484900,933,4.3636,0,0,0,7,4,/Restaurant_Review-g35805-d8372837-Reviews-Via_Lima_Restaurant-Chicago_Illinois.html
Wed 02 Mar 2016 16:35:51,Chicago,La Fonda Latino Grill,461,43,2,Latin/Spanish,-87.660357,41.979635,"5350 N. Broadway St.Chicago, IL  60640",7732713935,4.1395,0,2,6,19,16,/la-fonda-latino-grill,Thu 03 Mar 2016 05:11:13,Chicago,La Fonda Latino Grill,15,3,Latin,-87.65996,41.97964,"5350 N Broadway, Chicago, IL 60640  (Lakewood) ",7732713935,1348,4.6667,0,0,1,3,11,/Restaurant_Review-g35805-d427391-Reviews-La_Fonda_Latino_Grill-Chicago_Illinois.html
Wed 02 Mar 2016 16:37:32,Chicago,Piccolo Mondo - Hyde Park,666,151,2,Italian,-87.584558,41.793454,"1642 E. 56th StreetChicago, IL  60637",7736431106,4.0688,7,4,23,63,63,/piccolo-mondo-hyde-park,Wed 02 Mar 2016 07:30:14,Chicago,Piccolo Mondo,47,3,Italian,-87.58513,41.793568,"1642 E 56th St, Ste 1, Chicago, IL 60637-5049  (Cornell) ",7736431106,731,4.14893617021,0,0,9,22,16,/Restaurant_Review-g35805-d431328-Reviews-Piccolo_Mondo-Chicago_Illinois.html
Wed 02 Mar 2016 16:37:45,Chicago,Enso Sushi & Bar,268,103,2,Sushi,-87.677465,41.910966,"1613 N. Damen Ave.Chicago, IL  60647",7738788998,4.1167,1,5,19,49,46,/enso-sushi-and-bar,Thu 03 Mar 2016 10:41:23,Chicago,Enso Sushi & Bar,6,NotFound,Sushi,-87.677216,41.910954,"1613 N. Damen, Chicago, IL ",NotFound,3788,4.0,0,1,0,3,2,/Restaurant_Review-g35805-d4701523-Reviews-Enso_Sushi_Bar-Chicago_Illinois.html
