OTTime,OTCity,OTName,OTIndex,OTReviewCount,OTPrice,OTCuisine,OTLongitude,OTLatitude,OTAddress,OTPhoneNumber,OTMeanRating,OT1,OT2,OT3,OT4,OT5,OTLink,TATime,TACity,TAName,TAReviewCount,TAPrice,TACuisine,TALongitude,TALatitude,TAAddress,TAPhoneNumber,TARanking,TAMeanRating,TA1,TA2,TA3,TA4,TA5,TALink
Fri 25 Mar 2016 18:51:21,SanFran,B44,60,1220,2,Spanish,-122.40378,37.791332,"44 Belden PlaceSan Francisco, CA  94104",4159866287,3.7468,42,127,259,487,325,/b44,Thu 03 Mar 2016 21:44:55,SanFran,B44,177,4,Spanish,-122.40373,37.791367,"44 Belden Pl, San Francisco, CA 94104-2802  (Bush & Kearny) ",4159866287,562,3.8588,8,13,26,79,51,/Restaurant_Review-g60713-d354059-Reviews-B44-San_Francisco_California.html
Fri 25 Mar 2016 18:51:33,SanFran,Mamacita,404,707,2,Mexican,-122.44147,37.799953,"2317 Chestnut StSan Francisco, CA  94123",4153468494,3.9139,18,56,123,296,227,/mamacita,Thu 03 Mar 2016 21:36:48,SanFran,Mamacita Restaurant & Bar,189,3,Mexican,-122.44146,37.80001,"2317 Chestnut St, San Francisco, CA 94123-2609  (Scott) ",4153468494,414,4.1211,3,12,23,73,79,/Restaurant_Review-g60713-d602171-Reviews-Mamacita_Restaurant_Bar-San_Francisco_California.html
Fri 25 Mar 2016 18:51:49,SanFran,Caffe Delucchi,133,215,2,Italian,-122.409302,37.799894,"500 Columbus AvenueSan Francisco, CA  94133",4153934515,4.04,3,9,29,95,64,/caffe-delucchi,Thu 03 Mar 2016 07:54:33,SanFran,Caffe Delucchi,229,NotFound,Italian,-122.40921,37.799812,"500 Columbus Ave, San Francisco, CA 94133-2802  (Stockton / Green) ",4153934515,258,4.2314,4,5,23,99,98,/Restaurant_Review-g60713-d372052-Reviews-Caffe_Delucchi-San_Francisco_California.html
Fri 25 Mar 2016 18:51:52,SanFran,Chotto,166,303,2,Japanese,-122.437769,37.799978,"3317 Steiner StreetSan Francisco, CA  94123",4154412223,4.2344,5,16,32,113,154,/chotto,Thu 03 Mar 2016 12:36:54,SanFran,Chotto,31,3,Japanese,-122.43775,37.79996,"3317 Steiner Street, San Francisco, CA 94123  (Lombard Street) ",14154412223,1085,4.3226,1,1,1,12,16,/Restaurant_Review-g60713-d2483881-Reviews-Chotto-San_Francisco_California.html
Fri 25 Mar 2016 18:52:03,SanFran,Hoffmann's Grill & Rotisserie,300,44,2,Californian,-122.42351,37.754978,"1000 Guerrero StreetSan Francisco, CA  94110",4153747479,3.9318,0,3,9,20,12,/hoffmanns-grill-and-rotisserie,Thu 03 Mar 2016 15:51:56,SanFran,Hoffmann's Grill & Rotisserie,10,2,American,-122.4235,37.75497,"1000 Guerrero Street, San Francisco, CA 94110 ",14153747479,938,4.8,0,0,0,2,8,/Restaurant_Review-g60713-d7242701-Reviews-Hoffmann_s_Grill_Rotisserie-San_Francisco_California.html
Fri 25 Mar 2016 18:52:22,SanFran,Tonga Room & Hurricane Bar - Fairmont San Francisco,653,1792,3,Asian,-122.410093,37.792427,"950 Mason St.San Francisco, CA  94108",4157725278,3.8006,75,195,365,544,621,/tonga-room-and-hurricane-bar-fairmont-san-francisco,Thu 03 Mar 2016 13:52:19,SanFran,Tonga Room,681,4,Polynesian,-122.4106,37.79237,"950 Mason St, San Francisco, CA 94108-6000  (California St.) ",4157725278,142,3.8884,30,45,125,252,229,/Restaurant_Review-g60713-d354000-Reviews-Tonga_Room-San_Francisco_California.html
Fri 25 Mar 2016 18:52:43,SanFran,B44,60,1220,2,Spanish,-122.40378,37.791332,"44 Belden PlaceSan Francisco, CA  94104",4159866287,3.7227,49,120,258,485,307,/b44,Thu 03 Mar 2016 21:44:55,SanFran,B44,177,4,Spanish,-122.40373,37.791367,"44 Belden Pl, San Francisco, CA 94104-2802  (Bush & Kearny) ",4159866287,562,3.8588,8,13,26,79,51,/Restaurant_Review-g60713-d354059-Reviews-B44-San_Francisco_California.html
Fri 25 Mar 2016 18:53:06,SanFran,Benu,84,1058,4,ContemporaryAmerican,-122.399068,37.785402,"22 Hawthorne StreetSan Francisco, CA  94105",4156854860,4.3817,22,37,111,222,648,/benu,Thu 03 Mar 2016 16:37:38,SanFran,Benu,153,4,Contemporary,-122.39903,37.785454,"22 Hawthorne Street, San Francisco, CA  (Howard) ",14156854860,273,4.3595,6,8,10,30,99,/Restaurant_Review-g60713-d1898383-Reviews-Benu-San_Francisco_California.html
Fri 25 Mar 2016 18:53:31,SanFran,Skool,604,723,2,Seafood,-122.402264,37.768677,"1725 Alameda StreetSan Francisco, CA  94103",4152558800,4.0871,12,46,98,278,289,/skool,Thu 03 Mar 2016 13:08:26,SanFran,Skool,57,4,Seafood,-122.40228,37.768555,"1725 Alameda Street, San Francisco, CA 94103  (Corner of De Haro St. and Alameda St.) ",4152558800,881,4.0351,1,2,11,23,20,/Restaurant_Review-g60713-d1988169-Reviews-Skool-San_Francisco_California.html
Fri 25 Mar 2016 18:53:32,SanFran,Catch,150,1779,3,Seafood,-122.434636,37.763418,"2362 Market St.San Francisco, CA  94114",4154315000,4.0812,22,96,268,705,669,/catch-san-francisco,Thu 03 Mar 2016 17:14:34,SanFran,Catch,162,3,American,-122.43455,37.76338,"2362 Market St, San Francisco, CA 94114-1521  (Between Castro & 16th Sts.) ",4154315000,347,3.9877,7,8,26,60,61,/Restaurant_Review-g60713-d368810-Reviews-Catch-San_Francisco_California.html
Fri 25 Mar 2016 18:53:45,SanFran,Acquolina,18,15,2,Italian,-122.409076,37.800554,"1600 Stockton StreetSan Francisco, CA  94133",4157810331,4.1333,1,1,0,6,7,/acquolina,Thu 03 Mar 2016 03:15:10,SanFran,Acquolina,34,2,Italian,-122.40898,37.800648,"1600 Stockton St, San Francisco, CA 94133 ",14157810331,605,4.2059,0,3,4,10,17,/Restaurant_Review-g60713-d8448286-Reviews-Acquolina-San_Francisco_California.html
Fri 25 Mar 2016 18:53:56,SanFran,AsiaSF,53,360,3,Asian,-122.412817,37.775036,"201 Ninth StreetSan Francisco, CA  94103",4152552742,4.1375,4,18,51,104,143,/asiasf,Thu 03 Mar 2016 11:51:55,SanFran,AsiaSF,132,4,Chinese,-122.4128,37.7751,"201 9th Street, cross street is Howard Street, San Francisco, CA 94103-3806  (Howard) ",4152558887,474,3.9924,0,13,21,52,46,/Restaurant_Review-g60713-d360128-Reviews-AsiaSF-San_Francisco_California.html
Fri 25 Mar 2016 18:53:56,SanFran,YamaSho,701,112,2,Japanese,-122.420912,37.786657,"1161 Post StreetSan Francisco, CA  94109",4153462222,3.8304,6,9,23,34,40,/yamasho,Thu 03 Mar 2016 12:55:19,SanFran,YamaSho,14,2,Sushi,-122.42092,37.78652,"1161 Post Street, San Francisco, CA 94109  (Van Ness & Polk) ",4153462222,2219,4.0,0,1,3,5,5,/Restaurant_Review-g60713-d1626326-Reviews-YamaSho-San_Francisco_California.html
Fri 25 Mar 2016 18:54:01,SanFran,A16 - San Francisco,13,3018,3,Italian,-122.442054,37.799792,"2355 Chestnut St.San Francisco, CA  94123",4157712216,3.8527,92,309,539,977,1003,/a16-san-francisco,Thu 03 Mar 2016 19:17:30,SanFran,A16,425,3,Italian,-122.442085,37.799847,"2355 Chestnut St, San Francisco, CA 94123-2609  (Scott St) ",4157712216,147,4.1271,6,14,73,159,173,/Restaurant_Review-g60713-d370448-Reviews-A16-San_Francisco_California.html
Fri 25 Mar 2016 18:54:25,SanFran,Americano Restaurant - Hotel Vitale,39,621,2,Italian,-122.392736,37.793618,"8 Mission StreetSan Francisco, CA  94105",4152783753,3.7984,18,70,115,257,180,/americano-restaurant-hotel-vitale,Thu 03 Mar 2016 10:34:11,SanFran,Americano Restaurant and Bar,124,3,Italian,-122.39307,37.79355,"8 Mission St, San Francisco, CA 94105-1227  (Embarcadero) ",4152783777,472,4.121,1,6,17,53,47,/Restaurant_Review-g60713-d630711-Reviews-Americano_Restaurant_and_Bar-San_Francisco_California.html
Fri 25 Mar 2016 18:54:42,SanFran,Farina,229,1514,3,Italian,-122.422917,37.761835,"3560 18th StSan Francisco, CA  94110",4155650360,3.6115,75,220,321,453,411,/farina,Thu 03 Mar 2016 18:43:01,SanFran,Farina Focaccia & Cucina Italiana,107,4,Italian,-122.42298,37.761814,"3560 18th St, San Francisco, CA 94110  (Guerrero & Valencia) ",4155650360,1099,3.9346,5,13,16,23,50,/Restaurant_Review-g60713-d785254-Reviews-Farina_Focaccia_Cucina_Italiana-San_Francisco_California.html
Fri 25 Mar 2016 18:54:48,SanFran,Destino,194,509,2,LatinAmerican,-122.423926,37.771381,"1815 Market St.San Francisco, CA  94103",4155524451,3.9462,11,45,82,205,177,/destino,Thu 03 Mar 2016 08:21:38,SanFran,DESTINO,31,3,Peruvian,-122.42395,37.77149,"1815 Market St, San Francisco, CA 94103  (Valencia) ",4155524451,1377,4.1613,0,2,3,14,12,/Restaurant_Review-g60713-d349409-Reviews-DESTINO-San_Francisco_California.html
Fri 25 Mar 2016 18:54:54,SanFran,Ferry Plaza Seafood,234,4,2,Seafood,-122.410326,37.80019,"653 Union St.San Francisco, CA  94133",4152742561,4.25,0,1,0,0,3,/ferry-plaza-seafood,Thu 03 Mar 2016 15:57:19,SanFran,Ferry Plaza Seafood,75,2,Seafood,-122.41035,37.800262,"653 Union St, San Francisco, CA 94133 ",14152742561,903,3.72,6,3,16,31,19,/Restaurant_Review-g60713-d354052-Reviews-Ferry_Plaza_Seafood-San_Francisco_California.html
Fri 25 Mar 2016 18:55:03,SanFran,Clay Oven Indian Cuisine,173,2,2,Indian,-122.426505,37.74392,"1689 Church StreetSan Francisco, CA  94131",4158262400,3.0,0,1,0,1,0,/clay-oven-indian-cuisine,Thu 03 Mar 2016 14:16:04,SanFran,Clay Oven Indian Cuisine,2,3,Indian,-122.42667,37.74389,"1689 Church St, San Francisco, CA 94131 ",4158262400,2766,4.0,0,0,0,2,0,/Restaurant_Review-g60713-d4328398-Reviews-Clay_Oven_Indian_Cuisine-San_Francisco_California.html
Fri 25 Mar 2016 18:55:18,SanFran,Bissap and Little Baobab,90,232,2,African,-122.418633,37.760286,"3372 19th StreetSan Francisco, CA  94110",4158269287,3.9569,8,12,36,102,74,/bissap-and-little-baobab,Thu 03 Mar 2016 16:43:53,SanFran,Bissap and Little Baobab,5,NotFound,NotFound,-122.41879,37.760445,"3372 19th Street, San Francisco, CA 94110 ",4158269287,2526,4.2,0,0,1,2,2,/Restaurant_Review-g60713-d4035282-Reviews-Bissap_and_Little_Baobab-San_Francisco_California.html
Fri 25 Mar 2016 18:55:48,SanFran,Cotogna,186,1311,2,Italian,-122.403576,37.797336,"490 Pacific AvenueSan Francisco, CA  94133",4157758508,4.0864,25,84,214,426,571,/cotogna,Thu 03 Mar 2016 03:20:07,SanFran,Cotogna,261,3,Italian,-122.40358,37.797443,"490 Pacific Ave, San Francisco, CA 94133  (Montgomery) ",14157758508,118,4.3027,7,4,35,72,143,/Restaurant_Review-g60713-d1999065-Reviews-Cotogna-San_Francisco_California.html
Fri 25 Mar 2016 18:56:04,SanFran,Lasan Restaurant,362,13,2,Indian,-122.436089,37.798596,"3145 Fillmore StreetSan Francisco, CA  94123",4153464900,4.0,1,0,2,5,5,/r/lasan-restaurant-san-francisco,Thu 03 Mar 2016 11:18:24,SanFran,Lasan,4,NotFound,NotFound,-122.43609,37.798595,"3145 Fillmore St, San Francisco, CA 94123 ",4153464900,1643,4.5,0,0,0,2,2,/Restaurant_Review-g60713-d8402193-Reviews-Lasan-San_Francisco_California.html
Fri 25 Mar 2016 18:56:07,SanFran,Palio d'Asti,496,893,3,Italian,-122.40369,37.793924,"640 Sacramento StreetSan Francisco, CA  94111",4153959800,3.8434,28,86,173,318,289,/palio-dasti,Thu 03 Mar 2016 21:50:31,SanFran,Palio D'Asti,75,3,Italian,-122.403694,37.793816,"640 Sacramento St, San Francisco, CA 94111-2510  (Montgomery/Kearny) ",4153959800,611,3.7733,4,8,14,24,25,/Restaurant_Review-g60713-d353983-Reviews-Palio_D_Asti-San_Francisco_California.html
Fri 25 Mar 2016 18:56:24,SanFran,The Rotunda at Neiman Marcus - San Francisco,569,2150,3,ContemporaryAmerican,-122.406516,37.787163,"150 Stockton StreetSan Francisco, CA  94108",4152492720,4.1306,38,151,318,637,1016,/the-rotunda-at-neiman-marcus,Thu 03 Mar 2016 06:14:47,SanFran,The Rotunda at Neiman Marcus,146,4,American,-122.40631,37.787415,"150 Stockton Street, San Francisco, CA 94108-4680   (Geary Street) ",4152492720,210,4.4041,1,4,14,43,84,/Restaurant_Review-g60713-d2253728-Reviews-The_Rotunda_at_Neiman_Marcus-San_Francisco_California.html
Fri 25 Mar 2016 18:56:41,SanFran,Unicorn Pan Asian Cuisine - San Francisco,674,263,2,Asian,-122.399682,37.792306,"191 Pine StreetSan Francisco, CA  94105",4159829828,3.8786,6,20,63,104,87,/unicorn-pan-asian-cuisine,Thu 03 Mar 2016 17:06:31,SanFran,Unicorn Pan Asian Cuisine - San Francisco,29,NotFound,Asian,-122.39924,37.792133,"191 Pine St, San Francisco, CA 94111-5527  (Front and Battery) ",4159829828,2299,3.7931,1,1,10,8,9,/Restaurant_Review-g60713-d1133483-Reviews-Unicorn_Pan_Asian_Cuisine_San_Francisco-San_Francisco_California.html
Fri 25 Mar 2016 18:56:42,SanFran,Serpentine,599,1000,2,ContemporaryAmerican,-122.388124,37.756734,"2495 Third StreetSan Francisco, CA  94107",4152522000,4.049,10,46,169,435,340,/serpentine,Thu 03 Mar 2016 15:09:58,SanFran,Serpentine,46,4,American,-122.38823,37.758114,"2495 3rd St, San Francisco, CA 94107-3110  (22nd) ",4152522000,842,4.3261,0,0,5,21,20,/Restaurant_Review-g60713-d813633-Reviews-Serpentine-San_Francisco_California.html
Fri 25 Mar 2016 18:56:56,SanFran,Southpaw BBQ,615,112,2,Barbecue,-122.4195627,37.7622524,"2170 Mission StSan Francisco, CA  94110",4159349300,3.9417,7,7,16,46,44,/southpaw-bbq,Thu 03 Mar 2016 10:29:38,SanFran,Southpaw BBQ & Southern Cooking,20,3,Barbecue,-122.41969,37.762314,"2170 Mission St, San Francisco, CA  (18th St) ",NotFound,1218,4.4,0,1,0,9,10,/Restaurant_Review-g60713-d3634367-Reviews-Southpaw_BBQ_Southern_Cooking-San_Francisco_California.html
