OTTime,OTCity,OTName,OTIndex,OTReviewCount,OTPrice,OTCuisine,OTLongitude,OTLatitude,OTAddress,OTPhoneNumber,OTMeanRating,OT1,OT2,OT3,OT4,OT5,OTLink,TATime,TACity,TAName,TAReviewCount,TAPrice,TACuisine,TALongitude,TALatitude,TAAddress,TAPhoneNumber,TARanking,TAMeanRating,TA1,TA2,TA3,TA4,TA5,TALink
Fri 25 Mar 2016 18:42:02,Houston,Churrascos - Westchase,115,1135,2,LatinAmerican,-95.539263,29.737063,"9705 Westheimer at GessnerHouston, TX  77042",7139521988,4.0562,39,80,169,323,509,/churrascos-westchase,Fri 25 Mar 2016 18:30:07,Houston,Churrascos - Westchase,57,3,American,-95.5399,29.736519,"9705 Westheimer Rd, Houston, TX 77042-3905  (Gessner) ",7133821988,883,3.9474,3,6,6,18,24,/Restaurant_Review-g56003-d442547-Reviews-Churrascos_Westchase-Houston_Texas.html
Fri 25 Mar 2016 18:42:08,Houston,Armadillo Palace,28,1,2,American,-95.418324,29.727393,"5015 Kirby DrHouston, TX  77098",7135269700,2.0,0,1,0,0,0,/armadillo-palace,Fri 25 Mar 2016 19:02:31,Houston,Armadillo Palace,39,2,American,-95.41867,29.726997,"5105 Kirby Drive, Houston, TX 77098 ",17135269700,488,4.3077,0,0,6,15,18,/Restaurant_Review-g56003-d1094799-Reviews-Armadillo_Palace-Houston_Texas.html
Fri 25 Mar 2016 18:43:18,Houston,RDG + Bar Annie,467,1151,3,Southwest,-95.462798,29.747812,"1800 Post OakHouston, TX  77056",7138401111,3.9991,28,103,219,302,508,/rdg-and-bar-annie,Fri 25 Mar 2016 18:59:05,Houston,RDG + Bar Annie,127,4,American,-95.46173,29.747164,"1800 Post Oak Blvd, Houston, TX 77056-3802  (Ambassador Way) ",7138401111,223,4.0866,3,6,20,46,52,/Restaurant_Review-g56003-d1867115-Reviews-RDG_Bar_Annie-Houston_Texas.html
Fri 25 Mar 2016 18:43:53,Houston,Eddie V's - City Centre,159,2077,3,Seafood,-95.561641,29.778634,"12848 Queensbury LaneSuite 200Houston, TX  77024",8322002380,4.4947,36,64,139,436,1403,/eddie-vs-city-centre,Fri 25 Mar 2016 18:26:14,Houston,Eddie V's,8,NotFound,NotFound,-95.56057,29.778942,"Town and Country Boulevard, 12848 Queensbury Lane, Suite 200, Houston, TX 77024 ",8322002380,645,4.625,0,0,0,3,5,/Restaurant_Review-g56003-d8320592-Reviews-Eddie_V_s-Houston_Texas.html
Fri 25 Mar 2016 18:44:04,Houston,Massa's South Coast Grill,332,45,3,Southern,-95.362504,29.754403,"1331 LamarSuite 114Houston, TX  77010",7136559100,4.1087,2,2,5,17,20,/massas-south-coast-grill,Fri 25 Mar 2016 19:04:45,Houston,Massa's South Coast Grill,102,3,Wine Bar,-95.36234,29.754622,"1331 Lamar St, Houston, TX 77010-3025 ",17136559100,209,4.1667,1,1,20,38,42,/Restaurant_Review-g56003-d442214-Reviews-Massa_s_South_Coast_Grill-Houston_Texas.html
Fri 25 Mar 2016 18:44:21,Houston,Churrascos - River Oaks,114,1339,3,LatinAmerican,-95.410074,29.742524,"2055 Westheimer at ShepherdHouston, TX  77098",7135278300,4.3132,23,58,146,376,757,/churrascos-river-oaks,Fri 25 Mar 2016 18:53:24,Houston,Churrascos,209,2,Mexican,-95.40911,29.742373,"2055 Westheimer Rd, Houston, TX 77098  (Shepherd) ",7135278300,156,4.244,5,6,26,68,104,/Restaurant_Review-g56003-d442164-Reviews-Churrascos-Houston_Texas.html
Fri 25 Mar 2016 18:44:49,Houston,Churrascos - Champions,112,214,2,LatinAmerican,-95.549561,29.964618,"7877 Willow Chase Blvd.Houston, TX  77070",2819706800,4.0125,6,23,43,58,110,/churrascos-champions,Fri 25 Mar 2016 18:30:58,Houston,Churrascos,26,NotFound,NotFound,-95.54951,29.96463,"7877 Willow Chase Blvd, Houston, TX 77070 ",2819706800,2017,3.4231,2,5,6,6,7,/Restaurant_Review-g56003-d7192808-Reviews-Churrascos-Houston_Texas.html
Fri 25 Mar 2016 18:45:10,Houston,Sorrento Ristorante Italiano,518,1350,3,Italian,-95.3861,29.7446,"415 WestheimerHouston, TX  77006",7135270609,4.4785,18,45,91,315,881,/sorrento-ristorante-italiano-houston,Fri 25 Mar 2016 18:31:40,Houston,Sorrento Ristorante Italiano,124,4,Italian,-95.38702,29.744251,"415 Westheimer Rd, Houston, TX 77006  (Whitney & Taft) ",7135270609,104,4.4919,4,3,9,20,88,/Restaurant_Review-g56003-d484601-Reviews-Sorrento_Ristorante_Italiano-Houston_Texas.html
Fri 25 Mar 2016 18:46:04,Houston,Brenner's Steakhouse on the Bayou,77,2204,3,Steakhouse,-95.419578,29.759484,"1 Birdsall StreetHouston, TX  77007",7138684444,4.1574,52,165,298,526,1125,/brenners-steakhouse-on-the-bayou,Fri 25 Mar 2016 19:07:27,Houston,Brenner's Steakhouse on the Bayou,156,3,American,-95.419914,29.75956,"1 Birdsall St, Houston, TX 77007-8022  (Memorial Drive) ",7138684444,119,4.1603,6,7,19,48,76,/Restaurant_Review-g56003-d676502-Reviews-Brenner_s_Steakhouse_on_the_Bayou-Houston_Texas.html
Fri 25 Mar 2016 18:46:46,Houston,Corner Table,127,163,3,American,-95.421424,29.741471,"2736 Virginia St.Houston, TX  77098",7135689196,3.6135,9,22,41,42,49,/corner-table-houston,Fri 25 Mar 2016 18:48:48,Houston,Corner Table,71,NotFound,Italian,-95.421425,29.741472,"2736 Virginia St, Houston, TX 77098 ",17135689196,352,4.2113,3,1,10,21,36,/Restaurant_Review-g56003-d4022786-Reviews-Corner_Table-Houston_Texas.html
Fri 25 Mar 2016 18:46:54,Houston,Up Restaurant,586,917,3,American,-95.445413,29.741667,"3995 Westheimer RoadHouston, TX  77027",7136405416,3.9258,37,85,171,239,384,/up-restaurant,Fri 25 Mar 2016 19:00:38,Houston,Up Restaurant,38,NotFound,American,-95.44506,29.741438,"3995 Westheimer, 3rd Floor, Houston, TX 77027 ",17136405416,527,3.8462,1,3,7,18,10,/Restaurant_Review-g56003-d4204487-Reviews-Up_Restaurant-Houston_Texas.html
Fri 25 Mar 2016 18:46:54,Houston,Hard Rock Cafe - Houston,218,19,2,American,-95.367377,29.762551,"502 Texas AveHouston, TX  77002",7132271392,3.8421,0,5,1,5,8,/hard-rock-cafe-houston,Fri 25 Mar 2016 18:16:05,Houston,Hard Rock Cafe,211,3,American,-95.367325,29.762524,"502 Texas Avenue, Hard Rock Hotel, Houston, TX 77002 ",17132271392,220,3.6588,9,17,61,74,50,/Restaurant_Review-g56003-d470203-Reviews-Hard_Rock_Cafe-Houston_Texas.html
Fri 25 Mar 2016 18:47:16,Houston,Spaghetti Warehouse - Houston,520,3,2,Italian,-95.360069,29.764378,"901 Commerce StHouston, TX  77002",7132299715,4.6667,0,0,0,1,2,/spaghetti-warehouse-houston,Fri 25 Mar 2016 18:32:07,Houston,The Spaghetti Warehouse,117,2,Italian,-95.36007,29.764313,"901 Commerce At Travis, Houston, TX 77001 ",7132298504,585,3.7094,6,11,26,42,32,/Restaurant_Review-g56003-d471214-Reviews-The_Spaghetti_Warehouse-Houston_Texas.html
Fri 25 Mar 2016 18:47:22,Houston,Napoli Italian Bellaire,363,4,3,Italian,-95.475394,29.689387,"5266 Beechnut StreetHouston, TX  77096",NotFound,2.75,0,2,1,1,0,/napoli-italian-bellaire,Fri 25 Mar 2016 19:16:02,Houston,Napoli Italian Bellaire By Papa Zack,NotFound,NotFound,Italian,-95.475395,29.689463,"5266 Beechnut Street, Houston, TX ",NotFound,5915,NotFound,NotFound,NotFound,NotFound,NotFound,NotFound,/Restaurant_Review-g56003-d4765550-Reviews-Napoli_Italian_Bellaire_By_Papa_Zack-Houston_Texas.html
Fri 25 Mar 2016 18:47:37,Houston,The Del,145,27,2,ContemporaryAmerican,-95.500634,29.745159,"6565 Del Monte St.Houston, TX  77057",7137509259,3.9259,1,1,5,12,8,/the-del,Fri 25 Mar 2016 18:20:15,Houston,Taste Of Lebanon,2,NotFound,Lebanese,-95.50063,29.74516,"6565 Del Monte, Houston, TX 77057 ",17137841100,2019,4.5,0,0,0,1,1,/Restaurant_Review-g56003-d4235259-Reviews-Taste_Of_Lebanon-Houston_Texas.html
Fri 25 Mar 2016 18:47:57,Houston,Crave Sushi,129,181,2,Sushi,-95.377002,29.743819,"2900 Travis Street Suite FHouston, TX  77006",7135278744,3.715,11,27,36,60,66,/crave-sushi,Fri 25 Mar 2016 18:53:42,Houston,Crave Sushi,98,3,Japanese,-95.377266,29.743654,"2900 Travis Street Suite F, Houston, TX 77006  (Anita) ",7135278744,186,4.5,1,0,11,23,63,/Restaurant_Review-g56003-d1995108-Reviews-Crave_Sushi-Houston_Texas.html
Fri 25 Mar 2016 18:48:19,Houston,Hunky Dory,235,95,3,Steakhouse,-95.410333,29.801938,"1801 N. ShepherdHouston, TX  77008",7138642450,4.2583,2,8,14,29,67,/hunky-dory,Fri 25 Mar 2016 18:45:37,Houston,Hunky Dory Tavern,24,NotFound,British,-95.41033,29.801937,"1801 N Shepherd Dr, Houston, TX 77008 ",7138642450,490,4.0417,1,2,2,9,10,/Restaurant_Review-g56003-d8726196-Reviews-Hunky_Dory_Tavern-Houston_Texas.html
Fri 25 Mar 2016 18:48:22,Houston,Tango & Malbec,543,915,2,Steakhouse,-95.467633,29.737502,"2800 Sage RoadA100Houston, TX  77056",7136298646,4.3054,9,42,98,281,490,/tango-and-malbec,Fri 25 Mar 2016 19:04:11,Houston,Tango & Malbec,217,2,Steakhouse,-95.46724,29.737366,"2800 Sage Road, Suite A 100, Houston, TX 77056  (West Alabama) ",7136298646,82,4.2673,4,3,29,76,105,/Restaurant_Review-g56003-d1995697-Reviews-Tango_Malbec-Houston_Texas.html
Fri 25 Mar 2016 18:48:33,Houston,Just Dinner,252,336,2,American,-95.401908,29.748495,"1915 Dunlavy StHouston, TX  77006",7138070077,4.5167,2,10,17,102,229,/just-dinner,Fri 25 Mar 2016 19:11:48,Houston,Just Dinner,33,NotFound,American,-95.40191,29.748497,"1915 Dunlavy, Houston, TX ",7138070077,284,4.6667,0,0,3,5,25,/Restaurant_Review-g56003-d3959377-Reviews-Just_Dinner-Houston_Texas.html
Fri 25 Mar 2016 18:48:51,Houston,Rustic Oak,489,12,3,Fusion/Eclectic,-95.386488,29.734331,"511 Richmond AveHouston, TX  77006",8325403648,3.75,1,3,0,2,6,/rustic-oak,Fri 25 Mar 2016 19:05:41,Houston,Rustic Oak,3,NotFound,NotFound,-95.38638,29.734241,"4306 Elsbury Street, 511 Richmond Avenue, Houston, TX 77006 ",NotFound,2934,3.6667,0,1,0,1,1,/Restaurant_Review-g56003-d8559669-Reviews-Rustic_Oak-Houston_Texas.html
Fri 25 Mar 2016 18:49:00,Houston,Ciro's Italian Grill,117,17,2,Italian,-95.533734,29.783316,"9755 Katy FreewayHouston, TX  77024",7134679336,4.7647,0,0,0,4,13,/ciros-italian-grill,Fri 25 Mar 2016 19:12:39,Houston,Ciro's Italian Grill,37,NotFound,Italian,-95.53377,29.78388,"9755 Katy Freeway, Houston, TX 77024 ",7134679336,545,3.973,1,4,5,12,15,/Restaurant_Review-g56003-d4197735-Reviews-Ciro_s_Italian_Grill-Houston_Texas.html
Fri 25 Mar 2016 18:49:18,Houston,Charivari,101,414,2,Continental,-95.379022,29.748747,"2521 BagbyHouston, TX  77006",7135217231,4.1763,23,29,39,84,239,/charivari,Fri 25 Mar 2016 19:06:25,Houston,Charivari Restaurant,87,3,German,-95.37876,29.748714,"2521 Bagby St, Houston, TX 77006-1605  (Mc Gowen) ",17135217231,234,4.3448,1,5,11,16,54,/Restaurant_Review-g56003-d442182-Reviews-Charivari_Restaurant-Houston_Texas.html
Fri 25 Mar 2016 18:49:55,Houston,Foreign Correspondents ,180,60,2,Thai,-95.383303,29.797796,"4721 N. Main Ste AHouston, TX  77009",7138642408,4.0167,2,8,4,19,27,/foreign-correspondents,Fri 25 Mar 2016 19:04:35,Houston,Foreign Correspondents,12,NotFound,Asian,-95.38329,29.797853,"4721 N. Main St, Houston, TX 77009 ",7138648424,414,4.5833,0,0,0,5,7,/Restaurant_Review-g56003-d9558878-Reviews-Foreign_Correspondents-Houston_Texas.html
Fri 25 Mar 2016 18:50:09,Houston,Frank's Americana Revival,185,811,3,ContemporaryAmerican,-95.44,29.74216,"3736 WestheimerHouston, TX  77027",7135728600,4.2976,12,42,65,286,435,/franks-americana-revival,Fri 25 Mar 2016 18:13:40,Houston,Frank's Americana Revival,47,3,American,-95.44003,29.74168,"3736 Westheimer, Houston, TX 77027 (Formerly Frank's Chop House) (Weslayan) ",17135728600,292,4.4681,1,0,3,15,28,/Restaurant_Review-g56003-d1312669-Reviews-Frank_s_Americana_Revival-Houston_Texas.html
Fri 25 Mar 2016 18:50:16,Houston,Anejo,20,122,3,Tex-Mex,-95.458338,29.755382,"1180-1 Uptown Park BlvdHouston, TX  77056",7139639032,3.7875,6,18,36,44,56,/anejo,Fri 25 Mar 2016 18:23:58,Houston,Anejo,25,NotFound,Mexican,-95.458336,29.755383,"1180 - 1 Uptown Park Blvd, Houston, TX 77056 ",7139639032,1796,3.6,3,1,5,10,6,/Restaurant_Review-g56003-d7806442-Reviews-Anejo-Houston_Texas.html
Fri 25 Mar 2016 18:50:22,Houston,Churrasca Brazilian Steakhouse - Houston,111,24,3,BrazilianSteakhouse,-95.505383,29.737127,"7801 Westheimer RdHouston, TX  77063",7136770154,4.56,0,1,2,4,18,/churrasca-brazilian-steakhouse-houston,Fri 25 Mar 2016 18:50:39,Houston,Churrasca Brazilian Steakhouse,7,3,Steakhouse,-95.505424,29.737194,"7801 Westheimer Rd, Houston, TX 77063 ",17136770154,2890,4.5714,0,0,0,3,4,/Restaurant_Review-g56003-d8607700-Reviews-Churrasca_Brazilian_Steakhouse-Houston_Texas.html
Fri 25 Mar 2016 18:51:00,Houston,Etoile Cuisine Et Bar,171,734,2,French,-95.457278,29.756779,"1101 Uptown Park BlvdSuite 11Houston, TX  77056",8326685808,4.5224,3,18,45,207,487,/etoile-cuisine-et-bar,Fri 25 Mar 2016 18:34:30,Houston,Etoile Cuisine et Bar,162,4,French,-95.45714,29.756414,"1101 Uptown Park Blvd, Suite 11, Houston, TX 77056  (Post Oak Blvd.) ",832.668.5808,21,4.5864,0,3,7,44,108,/Restaurant_Review-g56003-d3670960-Reviews-Etoile_Cuisine_et_Bar-Houston_Texas.html
Fri 25 Mar 2016 18:51:14,Houston,Cullen's,133,234,3,American,-95.14242,29.62453,"11500 Space Center BlvdHouston, TX  77059",2819912000,3.6792,29,18,40,67,86,/cullens,Fri 25 Mar 2016 18:17:04,Houston,Cullen's American Grille & Whiskey Bar,114,3,American,-95.142715,29.624336,"11500 Space Center Blvd, Houston, TX 77059  (Red Bluff) ",12819912000,2481,3.4035,16,20,17,24,37,/Restaurant_Review-g56003-d1126506-Reviews-Cullen_s_American_Grille_Whiskey_Bar-Houston_Texas.html
Fri 25 Mar 2016 18:51:40,Houston,Brennan's of Houston,75,1237,3,Creole/Cajun/Southern,-95.381439,29.742901,"3300 Smith StreetHouston, TX  77006",7135229711,4.504,10,48,110,211,861,/brennans-of-houston,Fri 25 Mar 2016 19:09:48,Houston,Brennan's of Houston,626,4,American,-95.381355,29.743017,"3300 Smith St, Houston, TX 77006  (Stuart) ",7135229711,7,4.5847,6,9,46,117,448,/Restaurant_Review-g56003-d442217-Reviews-Brennan_s_of_Houston-Houston_Texas.html
Fri 25 Mar 2016 18:51:46,Houston,The Merrill House at Kirby,344,208,2,American,-95.417705,29.732239,"2502 Algerian WaySuite 1Houston, TX  77098",7133602002,4.1923,4,16,24,56,108,/the-merrill-house-at-kirby,Fri 25 Mar 2016 18:22:09,Houston,Paul's Kitchen,35,NotFound,American,-95.41774,29.73216,"2502 Algerian Way, Houston, TX 77098 ",7133602002,487,4.0286,0,3,6,13,13,/Restaurant_Review-g56003-d7194362-Reviews-Paul_s_Kitchen-Houston_Texas.html
Fri 25 Mar 2016 18:52:27,Houston,Bistecca,58,60,3,Steakhouse,-95.383984,29.744848,"224 Westheimer Rd.Houston, TX  77006",8328048064,4.525,0,4,8,10,58,/bistecca-houston,Fri 25 Mar 2016 18:24:43,Houston,Bistecca Ristorante,13,4,Italian,-95.38399,29.744862,"224 Westheimer Road, Houston, TX 77006 ",18328048064,784,4.1538,1,0,3,1,8,/Restaurant_Review-g56003-d8730138-Reviews-Bistecca_Ristorante-Houston_Texas.html
Fri 25 Mar 2016 18:52:43,Houston,Genesis Steakhouse & Wine Bar,194,67,3,Steakhouse,-95.475233,29.703357,"5427 Bissonnet StSuite 400Houston, TX  77081",7136652222,4.3,4,4,4,20,48,/genesis-steakhouse-and-wine-bar,Fri 25 Mar 2016 19:01:50,Houston,Genesis Steakhouse & Wine Bar,29,NotFound,Steakhouse,-95.475266,29.703426,"5427 Bissonnet, Suite 400, Houston, TX 77081 ",7136652222,534,4.069,1,3,3,8,14,/Restaurant_Review-g56003-d7604730-Reviews-Genesis_Steakhouse_Wine_Bar-Houston_Texas.html
Fri 25 Mar 2016 18:53:28,Houston,Ibiza Food and Wine Bar,236,1539,2,Mediterranean,-95.376861,29.747429,"2450 Louisiana St.Houston, TX  77006",7135240004,4.3115,19,62,168,476,835,/ibiza-food-and-wine-bar,Fri 25 Mar 2016 18:59:08,Houston,Ibiza,166,3,American,-95.37684,29.74745,"2450 Louisiana St Ste 300, Houston, TX 77006-2380  (McGowen) ",7135240004,302,4.0542,11,6,23,49,77,/Restaurant_Review-g56003-d442247-Reviews-Ibiza-Houston_Texas.html
Fri 25 Mar 2016 18:55:08,Houston,Nelore Churrascaria Brazilian Steakhouse,368,110,3,BrazilianSteakhouse,-95.391486,29.733276,"4412 Montrose BlvdHouston, TX  77006",7133951050,3.7333,8,18,17,32,45,/nelore-churrascaria-brazilian-steakhouse,Fri 25 Mar 2016 18:50:08,Houston,Nelore Churrascaria Brazilian Steakhouse,70,4,Steakhouse,-95.3914,29.733274,"4412 Montrose Blvd, Houston, TX 77006  (Richmond Ave) ",7133951050,1154,3.8429,2,11,12,16,29,/Restaurant_Review-g56003-d878496-Reviews-Nelore_Churrascaria_Brazilian_Steakhouse-Houston_Texas.html
Fri 25 Mar 2016 18:55:32,Houston,Piatto Ristorante (Galleria),441,309,2,Italian,-95.460642,29.737921,"4925 West AlabamaHouston, TX  77056",7138719722,4.4221,0,7,31,95,175,/piatto-ristorante-galleria,Fri 25 Mar 2016 19:05:35,Houston,Piatto,3,NotFound,Italian,-95.459854,29.737778,"4925 West Alabama, At Post Oak Boulevard, Houston, TX 77056 ",2817597500,2477,3.3333,1,0,0,1,1,/Restaurant_Review-g56003-d4012286-Reviews-Piatto-Houston_Texas.html
Fri 25 Mar 2016 18:55:59,Houston,Lynn's Steakhouse,312,362,3,Steakhouse,-95.606962,29.777596,"955 Dairy AshfordHouston, TX  77079",2818700807,4.3575,9,16,41,91,243,/lynns-steakhouse,Fri 25 Mar 2016 18:45:33,Houston,Lynn's Steakhouse,51,3,Steakhouse,-95.60643,29.7776,"955 1/2 Dairy Ashford St, Houston, TX 77079-5303  (Fern) ",2818700807,495,4.0,4,3,5,16,23,/Restaurant_Review-g56003-d442839-Reviews-Lynn_s_Steakhouse-Houston_Texas.html
Fri 25 Mar 2016 18:57:27,Houston,The Republic Smokehouse & Saloon,474,52,2,Barbecue,-95.375927,29.752989,"1910 BagbyHouston, TX  77002",8329258871,3.725,8,12,8,18,34,/the-republic-smokehouse-and-saloon,Fri 25 Mar 2016 19:01:09,Houston,The Republic Smokehouse & Saloon,9,NotFound,Barbecue,-95.37607,29.75297,"1910 Bagby St, Houston, TX 77002 ",8329258871,1609,3.8889,0,1,1,5,2,/Restaurant_Review-g56003-d8599828-Reviews-The_Republic_Smokehouse_Saloon-Houston_Texas.html
Fri 25 Mar 2016 18:57:59,Houston,Pour Society,449,30,2,American,-95.545402,29.783332,"947 GessnerB190Houston, TX  77024",8328310950,3.3667,1,2,16,7,4,/pour-society,Fri 25 Mar 2016 18:56:50,Houston,Pour Society,7,NotFound,Brew Pub,-95.54426,29.78235,"947 Gessner Rd, Houston, TX ",18328310950,2201,3.5714,0,1,2,3,1,/Restaurant_Review-g56003-d9704171-Reviews-Pour_Society-Houston_Texas.html
Fri 25 Mar 2016 18:58:45,Houston,Seasons 52 Houston City Centre,504,776,2,ContemporaryAmerican,-95.562038,29.780468,"842 W Sam Houston Parkway N.Houston, TX  77024",7134645252,4.3988,13,26,62,227,472,/seasons-52-houston-city-centre,Fri 25 Mar 2016 18:22:25,Houston,Seasons 52,90,NotFound,American,-95.56203,29.780422,"842 West Sam Houston Parkway Lane North, Houston, TX 77024 ",17134645252,136,4.1,2,4,16,29,39,/Restaurant_Review-g56003-d6367108-Reviews-Seasons_52-Houston_Texas.html
Fri 25 Mar 2016 18:59:27,Houston,The Tuck Room- Houston,580,14,2,GastroPub,-95.453213,29.741911,"4444 Westheimer RoadSuite 220Houston, TX  77027",8327092146,3.7857,1,2,2,3,6,/the-tuck-room-houston,Fri 25 Mar 2016 19:04:05,Houston,The Tuck Room Gastro Lounge,1,NotFound,NotFound,-95.45322,29.74191,"4444 Westheimer Rd, Houston, TX 77027 ",8327092146,3548,3.0,0,0,1,0,0,/Restaurant_Review-g56003-d9860052-Reviews-The_Tuck_Room_Gastro_Lounge-Houston_Texas.html
Fri 25 Mar 2016 18:59:45,Houston,Sud Italia Ristorante,531,97,3,Italian,-95.414691,29.714894,"2347 University BlvdHouston, TX  77005",7136647571,4.3333,1,7,14,27,71,/sud-italia-ristorante,Fri 25 Mar 2016 18:44:33,Houston,Sud Italia Ristorante,22,NotFound,Italian,-95.41469,29.714893,"2347 University Blvd, Houston, TX 77005 ",7136647571,561,4.1364,2,1,1,6,12,/Restaurant_Review-g56003-d8117058-Reviews-Sud_Italia_Ristorante-Houston_Texas.html
Fri 25 Mar 2016 19:00:14,Houston,The Pass,427,409,4,American,-95.385644,29.758797,"807 Taft StreetHouston, TX  77019",7136289020,4.4683,11,14,32,68,285,/the-pass,Fri 25 Mar 2016 19:04:43,Houston,Provisions,27,NotFound,NotFound,-95.38564,29.758917,"807 Taft St., Houston, TX 77019 ",7136289020,530,4.3704,0,1,3,8,15,/Restaurant_Review-g56003-d4035256-Reviews-Provisions-Houston_Texas.html
Fri 25 Mar 2016 19:00:33,Houston,Red & White Wine Bistro,468,313,3,American,-95.362318,29.75207,"Toyota Center1510 Polk StreetHouston, TX  77002",7137587534,4.1,3,32,38,104,143,/red-and-white-wine-bistro,Fri 25 Mar 2016 18:17:59,Houston,Red & White Wine Bistro,5,3,American,-95.36194,29.75185,"Toyota Center, 1510 Polk St, Houston, TX 77002  (LaBranch) ",7137587534,2860,3.4,1,0,2,0,2,/Restaurant_Review-g56003-d442215-Reviews-Red_White_Wine_Bistro-Houston_Texas.html
Fri 25 Mar 2016 19:01:05,Houston,Pax Americana,430,217,2,American,-95.390868,29.733565,"4319 Montrose Blvd.Houston, TX  77006",7132390228,4.3083,2,12,26,70,130,/pax-americana,Fri 25 Mar 2016 19:12:28,Houston,Pax Americana,59,NotFound,American,-95.39069,29.73359,"4319 Montrose Blvd, Houston, TX 77006 ",713.239.0228,154,4.2881,0,4,7,16,32,/Restaurant_Review-g56003-d7253591-Reviews-Pax_Americana-Houston_Texas.html
Fri 25 Mar 2016 19:01:51,Houston,True Food Kitchen - Houston,578,38,2,Mediterranean,-95.462209,29.749303,"1700 Post Oak BoulevardSuite 180Houston, TX  77056",2816052505,4.0526,2,1,5,15,15,/true-food-kitchen,Fri 25 Mar 2016 18:46:25,Houston,True Food Kitchen,77,NotFound,American,-95.46221,29.749304,"1700 Post Oak Boulevard, Houston, TX 77056 ",281.605.2505,126,4.2208,2,3,7,29,36,/Restaurant_Review-g56003-d7032708-Reviews-True_Food_Kitchen-Houston_Texas.html
Fri 25 Mar 2016 19:03:02,Houston,Mascalzone - Shepherd,328,90,2,Italian,-95.409273,29.774581,"1500 Shepherd DriveHouston, TX  77007",7138629700,4.0917,4,4,21,39,52,/mascalzone-shepherd,Fri 25 Mar 2016 18:36:01,Houston,Mascalzone,14,NotFound,Italian,-95.40927,29.77458,"1500 Shepard Drive, Houston, TX 77007 ",7138629700,974,4.0,1,0,2,6,5,/Restaurant_Review-g56003-d7728337-Reviews-Mascalzone-Houston_Texas.html
Fri 25 Mar 2016 19:05:17,Houston,Olivette,389,187,2,ContemporaryAmerican,-95.460478,29.768207,"111 North Post Oak LaneHouston, TX  77024",7136856713,4.22,4,15,23,49,109,/olivette,Fri 25 Mar 2016 18:52:33,Houston,Olivette - At The Houstonian,92,3,American,-95.46051,29.768017,"111 N Post Oak Ln, Houston, TX 77024-7703 ",7136856713,73,4.4891,1,1,3,34,53,/Restaurant_Review-g56003-d442327-Reviews-Olivette_At_The_Houstonian-Houston_Texas.html
Fri 25 Mar 2016 19:05:25,Houston,Radio Milano,460,74,2,Italian,-95.561656,29.779774,"800 Sorella CourtHouston, TX  77024",7138273545,3.975,8,8,6,14,44,/radio-milano,Fri 25 Mar 2016 19:00:34,Houston,Radio Milano,34,NotFound,Italian,-95.56136,29.779957,"800 Sorella Ct, Houston, TX 77024 ",17138273545,504,4.1176,2,1,5,9,17,/Restaurant_Review-g56003-d7337326-Reviews-Radio_Milano-Houston_Texas.html
Fri 25 Mar 2016 19:06:33,Houston,McCormick & Schmick's Seafood - Houston,337,1956,2,Seafood,-95.457647,29.755734,"1151-01 Uptown Park Blvd.Houston, TX  77056",7138407900,3.9587,67,187,298,616,792,/mccormick-and-schmicks-seafood-houston,Fri 25 Mar 2016 18:42:50,Houston,McCormick & Schmick's Seafood - Houston,195,3,American,-95.45714,29.754597,"1151 Uptown Park Blvd., Houston, TX 77056  (Post Oak Blvd) ",7138407900,235,3.9487,9,15,29,66,76,/Restaurant_Review-g56003-d442264-Reviews-McCormick_Schmick_s_Seafood_Houston-Houston_Texas.html
Fri 25 Mar 2016 19:08:27,Houston,Punk's Simple Southern Food,455,146,2,American,-95.414982,29.718692,"5212 MorningsideHouston, TX  77005",7135247865,3.875,1,18,35,52,54,/punks-simple-southern-food,Fri 25 Mar 2016 18:45:05,Houston,Punk's,77,NotFound,American,-95.415146,29.718601,"5212 Morningside, Houston, TX ",7135247865,331,3.8442,3,5,16,30,23,/Restaurant_Review-g56003-d6537501-Reviews-Punk_s-Houston_Texas.html
Fri 25 Mar 2016 19:08:40,Houston,NOE GRILL at the Omni Houston Hotel,382,93,2,American,-95.4609,29.7619,"4 RiverwayHouston, TX  77056",7138718177,3.7333,9,18,18,26,49,/noe-grill-at-the-omni-houston-hotel,Fri 25 Mar 2016 19:08:56,Houston,Noe Grill,48,3,American,-95.45943,29.76182,"4 Riverway, Omni Hotel, Houston, TX 77056  (Woodway) ",7138718177,479,4.2708,0,2,9,11,26,/Restaurant_Review-g56003-d1312686-Reviews-Noe_Grill-Houston_Texas.html
Fri 25 Mar 2016 19:09:03,Houston,The Springbok,526,64,2,SouthAfrican,-95.363135,29.758628,"711 Main St.Unit 100Houston, TX  77002",8182016979,3.75,2,6,24,26,22,/the-springbok,Fri 25 Mar 2016 18:36:05,Houston,The Springbok,44,NotFound,NotFound,-95.36341,29.75882,"711 Main St Houston, Texas, Houston, TX  77002 ",8327675574,279,4.1364,0,3,5,19,17,/Restaurant_Review-g56003-d7062027-Reviews-The_Springbok-Houston_Texas.html
