Time,City,Name,ReviewCount,Price,Cuisine,Longitude,Latitude,Address,PhoneNumber,Ranking,MeanRating,1,2,3,4,5,Link
Fri 04 Mar 2016 05:47:46,NewYork,Zoralie Restaurant,7,NotFound,NotFound,-73.99018,40.76508,"449 W 51st St, New York City, NY 10019-6310 ",6465903751,3501,4.5714,0,0,1,1,5,/Restaurant_Review-g60763-d5017567-Reviews-Zoralie_Restaurant-New_York_City_New_York.html
Fri 04 Mar 2016 05:48:08,NewYork,Muzzarella Pizza,7,NotFound,Pizza,-73.98083,40.73026,"221 Avenue A, Frnt B, New York City, NY 10009-3438 ",2126140905,5742,4.4286,1,0,0,0,6,/Restaurant_Review-g60763-d426052-Reviews-Muzzarella_Pizza-New_York_City_New_York.html
Fri 04 Mar 2016 05:48:24,NewYork,Casa La Femme,59,4,Mediterranean,-74.00803,40.734047,"140 Charles St, New York City, NY 10014-6519  (Greenwich St. & Washington St.) ",2125050005,7959,3.322,12,6,10,13,18,/Restaurant_Review-g60763-d1459441-Reviews-Casa_La_Femme-New_York_City_New_York.html
Fri 04 Mar 2016 05:48:43,NewYork,Snack EOS,85,3,Mediterranean,-73.99395,40.75651,"522 9th Avenue ( Corner West 39th Street ), New York City, NY 10018 ",16469644964,1451,4.1529,1,8,9,26,41,/Restaurant_Review-g60763-d6090576-Reviews-Snack_EOS-New_York_City_New_York.html
Fri 04 Mar 2016 05:48:49,NewYork,Fraiche Maxx,3,NotFound,NotFound,-73.98832,40.736877,"213 Park Avenue South, New York City, NY 10003 ",NotFound,4803,4.6667,0,0,0,1,2,/Restaurant_Review-g60763-d8670732-Reviews-Fraiche_Maxx-New_York_City_New_York.html
Fri 04 Mar 2016 05:49:06,NewYork,Gotham Lounge,1,NotFound,NotFound,-73.98524,40.766014,"700 5th Avenue, 55th Street, New York City, NY 10019 ",NotFound,8446,3.0,0,0,1,0,0,/Restaurant_Review-g60763-d9593173-Reviews-Gotham_Lounge-New_York_City_New_York.html
Fri 04 Mar 2016 05:49:12,NewYork,Hanjan,41,NotFound,Asian,-73.99054,40.74425,"36 W 26th St, New York City, NY ",2122067226,1786,4.2857,0,1,1,25,15,/Restaurant_Review-g60763-d4107297-Reviews-Hanjan-New_York_City_New_York.html
Fri 04 Mar 2016 05:49:34,NewYork,Bar D'Eau,5,NotFound,Japanese,-74.00549,40.72533,"Trump SoHo New York, 246 Spring Street, New York City, NY 10013 ",1877.828.7080,8291,3.6,0,2,0,1,2,/Restaurant_Review-g60763-d4509966-Reviews-Bar_D_Eau-New_York_City_New_York.html
Fri 04 Mar 2016 05:49:40,NewYork,Otto's Shrunken Head,9,NotFound,NotFound,-73.97871,40.729424,"538 E 14th St, New York City, NY 10009 ",2122282240,6136,4.1111,0,1,2,1,5,/Restaurant_Review-g60763-d4645350-Reviews-Otto_s_Shrunken_Head-New_York_City_New_York.html
Fri 04 Mar 2016 05:49:51,NewYork,Taverna Kyclades East Village,71,NotFound,Mediterranean,-73.9826,40.73108,"228 1st Ave, New York City, NY 10009 ",2124320011,898,4.5211,0,2,5,18,46,/Restaurant_Review-g60763-d5888303-Reviews-Taverna_Kyclades_East_Village-New_York_City_New_York.html
Fri 04 Mar 2016 05:50:03,NewYork,Brgr,11,NotFound,American,-73.97783,40.783833,"2233 Broadway, (Between 79th and 80th St), New York City, NY 10024 ",212.875.1800,3682,4.1818,0,0,2,5,4,/Restaurant_Review-g60763-d8353474-Reviews-Brgr-New_York_City_New_York.html
Fri 04 Mar 2016 05:50:19,NewYork,Devon and Blakely,15,NotFound,NotFound,-74.01507,40.711582,"3 World Financial Ctr, Lbby 1, New York City, NY 10281 ",2122407450,4808,3.8,1,1,2,7,4,/Restaurant_Review-g60763-d4730496-Reviews-Devon_and_Blakely-New_York_City_New_York.html
Fri 04 Mar 2016 05:50:25,NewYork,Der Krung Thai Cuisine,31,NotFound,Asian,-73.9863,40.76711,"860 9th Ave, Frnt 1, New York City, NY 10019-4449 ",2123972036,3143,4.25,0,1,3,15,13,/Restaurant_Review-g60763-d1141222-Reviews-Der_Krung_Thai_Cuisine-New_York_City_New_York.html
Fri 04 Mar 2016 05:50:35,NewYork,Faicco's Pork Store,232,NotFound,Italian,-74.0031,40.731113,"260 Bleeker St., New York City, NY 10014 ",2122431974,76,4.6853,4,4,5,35,184,/Restaurant_Review-g60763-d492626-Reviews-Faicco_s_Pork_Store-New_York_City_New_York.html
Fri 04 Mar 2016 05:50:52,NewYork,Uncle Jack's Steakhouse,426,4,American,-73.995735,40.753677,"440 9th Avenue, New York City, NY 10001  (34th Street) ",12122440005,558,4.0211,20,37,51,125,194,/Restaurant_Review-g60763-d477300-Reviews-Uncle_Jack_s_Steakhouse-New_York_City_New_York.html
Fri 04 Mar 2016 05:50:57,NewYork,Inwood Beer Garden,9,NotFound,Spanish,-73.92042,40.86793,"4957 Broadway, New York City, NY (Formerly Ouva)",NotFound,7789,3.8889,1,0,2,2,4,/Restaurant_Review-g60763-d2361229-Reviews-Inwood_Beer_Garden-New_York_City_New_York.html
Fri 04 Mar 2016 05:51:22,NewYork,Wu Liang Ye,126,3,Chinese,-73.97984,40.75799,"36 W 48th St, Frnt 1, New York City, NY 10036-1809 ",2123982308,3314,3.6667,13,11,12,59,31,/Restaurant_Review-g60763-d564930-Reviews-Wu_Liang_Ye-New_York_City_New_York.html
Fri 04 Mar 2016 05:51:29,NewYork,Bacchanal,25,NotFound,Japanese,-73.99454,40.719093,"145 Bowery, New York City, NY 10013 ",6463551840,2742,4.32,0,0,3,11,11,/Restaurant_Review-g60763-d6714388-Reviews-Bacchanal-New_York_City_New_York.html
Fri 04 Mar 2016 05:51:50,NewYork,Biricchino Northern Italian,86,3,Italian,-73.99543,40.7489,"260 W 29th St, New York City, NY 10001 ",2126956690,1960,4.1494,1,4,11,36,35,/Restaurant_Review-g60763-d459251-Reviews-Biricchino_Northern_Italian-New_York_City_New_York.html
